conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username;;;;;;;;
1909220939532808646,Wed Apr 09 01:06:52 +0000 2025,0,@tanyarlfes sumpah ini presiden @prabowo kagak jelas banget. dia yang nantangin media buat menjawab pertanyaan malah jawabannya kagak nyambung banget. udah gitu ngotot pula. kan sableng njirrr.... capek bener nontonnya,1909774983615987849,,tanyarlfes,in,,0,0,0,https://x.com/kaspur_rahman/status/1909774983615987849,1645877986401587205,kaspur_rahman;;;;;;;;
1909220939532808646,Wed Apr 09 00:32:08 +0000 2025,1,@tanyarlfes Prabowo menjawab Prabowo membantah,1909766240723517685,,tanyarlfes,in,,0,0,0,https://x.com/NissinWaferrr_/status/1909766240723517685,1348854306322018305,NissinWaferrr_;;;;;;;;
1909220939532808646,Tue Apr 08 19:58:41 +0000 2025,1,@tanyarlfes Gua nntn di tipi waktu itu gaa gua lanjutin udh mana pusing jd makin pusing denger omongan dia,1909697424928702910,,tanyarlfes,in,Dreamies and levi’s heart,0,0,0,https://x.com/kazehayaRin1308/status/1909697424928702910,1061664615770185730,kazehayaRin1308;;;;;;;;
1909220939532808646,Tue Apr 08 22:15:32 +0000 2025,2,@tanyarlfes Ternyata gak jauh Ama wakilnye..... Ama Ama oon Jaka sembung lah......,1909731863742366186,,tanyarlfes,in,,0,0,0,https://x.com/cyunian/status/1909731863742366186,3310674908,cyunian;;;;;;;;
1909220939532808646,Tue Apr 08 23:56:40 +0000 2025,0,@tanyarlfes Reporter juga ttg pencitraan ketika narsum ngak nyambung mereka kudu tetap serius memperhatikan padahal dalam hati mauuuu https://t.co/PYsLVrdgZK,1909757316754469229,https://pbs.twimg.com/tweet_video_thumb/GoDSJxkaYAAypkz.jpg,tanyarlfes,in,,0,0,0,https://x.com/Helium1202/status/1909757316754469229,1757789390599024640,Helium1202;;;;;;;;
1909220939532808646,Wed Apr 09 04:50:33 +0000 2025,1,@tanyarlfes Setelah nonton ini aku jadi khawatir tentang hari esok,1909831273587396923,,tanyarlfes,in,,0,0,0,https://x.com/ojan_nir/status/1909831273587396923,1877526813083328512,ojan_nir;;;;;;;;
1909220939532808646,Mon Apr 07 17:15:52 +0000 2025,2,@tanyarlfes @grok bagaimana pendapat anda tentang wawancara ini?,1909294063263924663,,tanyarlfes,in,,0,2,0,https://x.com/fukronalfajar/status/1909294063263924663,1434545760104697859,fukronalfajar;;;;;;;;
1909220939532808646,Mon Apr 07 18:09:43 +0000 2025,0,@tanyarlfes @grok kasih nilai berapa dari berapa dong soal jawaban pak Prabowo ke pertanyaan para pemred ini,1909307613789274563,,tanyarlfes,in,Surabaya - Sidoarjo,0,1,0,https://x.com/billtupuy/status/1909307613789274563,320828416,billtupuy;;;;;;;;
1909220939532808646,Tue Apr 08 19:29:10 +0000 2025,0,@tanyarlfes nonton sebagian yg bahas ihsg anjlok busett kagak ngerti bet beliau ngmng apa cuy nambah nambahin beban pikiran aing wae,1909689996212379923,,tanyarlfes,in,,0,0,0,https://x.com/freiergeistof/status/1909689996212379923,1737848565651910656,freiergeistof;;;;;;;;
1909220939532808646,Tue Apr 08 04:08:05 +0000 2025,2,@tanyarlfes @grok jelaskan secara bahasa bayi apa inti dari video itu?,1909458197729230968,,tanyarlfes,in,,0,1,0,https://x.com/nju_njuu/status/1909458197729230968,1800517358701912064,nju_njuu;;;;;;;;
1909220939532808646,Mon Apr 07 17:04:40 +0000 2025,2,@tanyarlfes Maksud nya itu apa @grok,1909291245379404193,,tanyarlfes,in,,0,1,0,https://x.com/leviinxxx/status/1909291245379404193,1123542777524961280,leviinxxx;;;;;;;;
1909220939532808646,Tue Apr 08 01:15:58 +0000 2025,1,@tanyarlfes @grok kamu paham jawaban prabowo?,1909414884632416348,,tanyarlfes,in,rant 💗 🗯️ 🩰⋅˚₊‧ ୨୧ ‧₊˚ ⋅๋,0,1,0,https://x.com/roswnl/status/1909414884632416348,1423951784632930308,roswnl;;;;;;;;
"1909220939532808646,Tue Apr 08 16:16:03 +0000 2025,1,@tanyarlfes @grok siapa goat di sepak bola?,1909641400184193221,,tanyarlfes,in,""Stamford Bridge, England"",0,2,0,https://x.com/Anjarrr23_/status/1909641400184193221,1542492172229914624,Anjarrr23_";;;;;;;;
"1909220939532808646,Mon Apr 07 17:02:29 +0000 2025,1,@tanyarlfes @grok siapa aja media yg ada di interview najwa terbaru?,1909290697192284630,,tanyarlfes,in,""Jember, Jawa Timur"",0,1,0,https://x.com/idcbtwx/status/1909290697192284630,1018826790783991808,idcbtwx";;;;;;;;
1909220939532808646,Tue Apr 08 03:18:37 +0000 2025,2,@tanyarlfes @grok kenapa Tempo gak diundang ? Bocorin dong ,1909445752793035174,,tanyarlfes,in,,0,1,0,https://x.com/DeemasPermana/status/1909445752793035174,1617501769692741634,DeemasPermana;;;;;;;;
1909220939532808646,Mon Apr 07 14:44:58 +0000 2025,17,@tanyarlfes yg dulu bilang dia gemoy tuh liatnya dr mana sih?????? gua liat2 gaada sisi gemoynya,1909256089616707650,,tanyarlfes,in,,0,4,0,https://x.com/mdyptrr/status/1909256089616707650,1711761849417617408,mdyptrr;;;;;;;;
1909220939532808646,Mon Apr 07 17:12:40 +0000 2025,1,@tanyarlfes @grok kasih tahu inti isi nya apa?,1909293259832369587,,tanyarlfes,in,,0,1,0,https://x.com/__tien/status/1909293259832369587,1432659661,__tien;;;;;;;;
"1909220939532808646,Tue Apr 08 03:21:19 +0000 2025,0,@tanyarlfes Baru liat thumbnailnya di yt 3 jam yah blm nonton sih,1909446431460753876,,tanyarlfes,in,""DKI Jakarta, Indonesia"",0,0,0,https://x.com/rianputrarama/status/1909446431460753876,706068468,rianputrarama";;;;;;;;
1909220939532808646,Mon Apr 07 17:45:22 +0000 2025,1,@tanyarlfes Udah males dengerin ni orang kok bisa jadi pres.... *Kena jammer*,1909301488217997672,,tanyarlfes,in,Indonesia,0,0,0,https://x.com/milzamrcom/status/1909301488217997672,77154922,milzamrcom;;;;;;;;
1909220939532808646,Mon Apr 07 21:17:32 +0000 2025,1,@tanyarlfes @grok apa arti simbol hati warna hijau?,1909354883343581398,,tanyarlfes,in,di sini senang di sana senang,0,1,0,https://x.com/kukuhQ/status/1909354883343581398,74010058,kukuhQ;;;;;;;;
1909220939532808646,Tue Apr 08 03:21:06 +0000 2025,0,@tanyarlfes @grok berikan kesimpulan wawancara prabowo dengan 7 jurnalis,1909446375009636428,,tanyarlfes,in,,0,1,0,https://x.com/jiubbaka/status/1909446375009636428,173368477,jiubbaka;;;;;;;;
1909220939532808646,Tue Apr 08 16:58:48 +0000 2025,0,@tanyarlfes Sebenernya ada ga sih yang cocok jadi presiden? Yang bener2 bikin rakyat seneng️,1909652158481678523,,tanyarlfes,in,Yogyakarta,0,0,0,https://x.com/xxxibjub31_/status/1909652158481678523,1270245342357925889,xxxibjub31_;;;;;;;;
1909220939532808646,Tue Apr 08 23:22:11 +0000 2025,0,@tanyarlfes gue gak berani nontonnya takut gerd kambuh kek pas tolak ruu TNI kemaren ,1909748639045763552,,tanyarlfes,in,,0,0,0,https://x.com/gazeofhazel/status/1909748639045763552,1165598287262408704,gazeofhazel;;;;;;;;
1909220939532808646,Mon Apr 07 23:05:44 +0000 2025,0,@tanyarlfes @Grok coba rangkum wawancaranya,1909382111771214312,,tanyarlfes,in,,0,1,0,https://x.com/jumbellingham/status/1909382111771214312,1757396773499535360,jumbellingham;;;;;;;;
1909220939532808646,Wed Apr 09 05:30:34 +0000 2025,0,@tanyarlfes 3 jam mending nonton jumbo dua kali,1909841345314947477,,tanyarlfes,in,,0,0,0,https://x.com/pantatkoala/status/1909841345314947477,1364487889376043011,pantatkoala;;;;;;;;
1909220939532808646,Tue Apr 08 02:43:17 +0000 2025,0,@tanyarlfes @grok jelasin prabowo ngmong apa gue gak ngerti,1909436861099192401,,tanyarlfes,in,chongqing,0,1,0,https://x.com/YellowMe_0/status/1909436861099192401,1789090860061294593,YellowMe_0;;;;;;;;
"1909220939532808646,Tue Apr 08 08:15:15 +0000 2025,0,@tanyarlfes @grok tolong buatkan ringkasan hasil interview Presiden Prabowo ini menggunakan bahasa jawa krama inggil. ,1909520400545182153,,tanyarlfes,in,""Kediri, Indonesia"",0,1,0,https://x.com/AnindikaRifky/status/1909520400545182153,100168661,AnindikaRifky";;;;;;;;
1909220939532808646,Wed Apr 09 10:11:14 +0000 2025,0,@tanyarlfes kalo ada orang yang setelah liat ini ga melekk keterlaluan sii wkwk,1909911978887541027,,tanyarlfes,in,,0,0,0,https://x.com/_purplelop/status/1909911978887541027,1111272872725536769,_purplelop;;;;;;;;
1909220939532808646,Wed Apr 09 10:05:28 +0000 2025,0,@tanyarlfes @grok coba jelaskan rangkuman isi interview dengan menggunakan bahasa inggris logat jamaica,1909910527310262495,,tanyarlfes,in,wonosobo,0,1,0,https://x.com/itsUKIapparenly/status/1909910527310262495,551663430,itsUKIapparenly;;;;;;;;
1909220939532808646,Wed Apr 09 02:43:57 +0000 2025,0,@tanyarlfes sy nontonnya bingung. tp gapapa semua org di dunia ini bingung pak nanti di surga ga bingung,1909799415793226006,,tanyarlfes,in, 𝚿's,0,0,0,https://x.com/nauyasmin/status/1909799415793226006,1805757002528026624,nauyasmin;;;;;;;;
"1909220939532808646,Mon Apr 07 16:38:48 +0000 2025,0,@tanyarlfes @grok simpulkan hasil interview diatas,1909284737908457651,,tanyarlfes,in,""Magetan, Indonesia"",0,1,0,https://x.com/glngwtweet/status/1909284737908457651,852886387,glngwtweet";;;;;;;;
1909220939532808646,Wed Apr 09 10:51:40 +0000 2025,0,@tanyarlfes @Kontmol,1909922151051993318,,tanyarlfes,qam,,0,1,0,https://x.com/ISTJi/status/1909922151051993318,1520426746687877126,ISTJi;;;;;;;;
"1909220939532808646,Wed Apr 09 21:27:33 +0000 2025,0,@tanyarlfes lebih berbobot diskusi bersama mangacid dan minjiz yo rak @markedho @alwafymamuli,1910082179050438908,,tanyarlfes,in,""Jakarta Selatan, DKI Jakarta"",0,2,0,https://x.com/jevonisme/status/1910082179050438908,1142274770693529600,jevonisme";;;;;;;;
1909220939532808646,Tue Apr 08 04:19:36 +0000 2025,0,@tanyarlfes interview najwa paling menyala.,1909461098761535679,,tanyarlfes,in,,0,0,0,https://x.com/varjiety/status/1909461098761535679,984567338,varjiety;;;;;;;;
1909220939532808646,Tue Apr 08 04:25:28 +0000 2025,0,@tanyarlfes Indonesia hebat 2025,1909462573130694710,,tanyarlfes,in,NFT →,0,0,0,https://x.com/hadilocoboy/status/1909462573130694710,472844148,hadilocoboy;;;;;;;;
1909220939532808646,Mon Apr 07 12:32:31 +0000 2025,0,@tanyarlfes Lg ngikutin di tvri ,1909222755180154984,,tanyarlfes,in,최승철,0,0,0,https://x.com/stdytur/status/1909222755180154984,1494690163,stdytur;;;;;;;;
1909220939532808646,Wed Apr 09 06:53:15 +0000 2025,0,@tanyarlfes Ah habis ini nonton karena jujur jadi penasaran,1909862151302562194,,tanyarlfes,in,,0,0,0,https://x.com/strssovrld/status/1909862151302562194,1125648687491735554,strssovrld;;;;;;;;
1909220939532808646,Tue Apr 08 20:43:04 +0000 2025,0,@tanyarlfes Jadi penasaran pengen nonton juga,1909708595874480566,,tanyarlfes,in,,0,0,0,https://x.com/kayyisaaqillahh/status/1909708595874480566,630011738,kayyisaaqillahh;;;;;;;;
1909220939532808646,Tue Apr 08 12:25:13 +0000 2025,0,@tanyarlfes harus banyak bersabar ,1909583305403687034,,tanyarlfes,in,,0,0,0,https://x.com/teman_ceritaaa/status/1909583305403687034,1309022406904774657,teman_ceritaaa;;;;;;;;
"1909220939532808646,Tue Apr 08 03:38:33 +0000 2025,0,@tanyarlfes Nanti cobak nnton deh ya.,1909450767326757346,,tanyarlfes,in,""Lombok, Indonesia "",0,0,0,https://x.com/erikalaelca/status/1909450767326757346,1103464491994378240,erikalaelca";;;;;;;;
1909220939532808646,Mon Apr 07 16:59:43 +0000 2025,0,@tanyarlfes heleh yg komentar disini kemarin banyak yg milih beliau aja kok sekarang aja bilangnya gitu..kemarin kemana waktu pilpres ,1909290000472273191,,tanyarlfes,in,SMG - YGY - NGW,0,1,0,https://x.com/ryanwidhi/status/1909290000472273191,78821232,ryanwidhi;;;;;;;;
1909220939532808646,Tue Apr 08 08:24:41 +0000 2025,0,@tanyarlfes @grok berikan ringkasan di bagi berdasarkan pro dan kontra,1909522773376221357,,tanyarlfes,in,undefined,0,1,0,https://x.com/muhangga1998/status/1909522773376221357,1146622126822047746,muhangga1998;;;;;;;;
1909220939532808646,Wed Apr 09 11:05:38 +0000 2025,0,@tanyarlfes Salut sih sm kesabaran jurnalis klo gw mending cabut makan mi ayam di banding ngomong sm dia,1909925667828883934,,tanyarlfes,in,,0,0,0,https://x.com/salonpasmasss/status/1909925667828883934,1560151333403230208,salonpasmasss;;;;;;;;
1909220939532808646,Tue Apr 08 23:53:48 +0000 2025,0,@tanyarlfes Persis seperti bit stand up nya Indra Frimawan : DITANYA APA JAWABNYA APA.. ,1909756594042351701,,tanyarlfes,in,,0,0,0,https://x.com/MUHAMADAMRIN13/status/1909756594042351701,1415127548992770049,MUHAMADAMRIN13;;;;;;;;
"1909220939532808646,Wed Apr 09 11:00:07 +0000 2025,0,@tanyarlfes Isinya pembantahan ga ada jawaban yang bener,1909924280592457931,,tanyarlfes,in,""Kota Cirebon, Jawa Barat"",0,0,0,https://x.com/ferdyanlaura16/status/1909924280592457931,1131559211886817280,ferdyanlaura16";;;;;;;;
1909220939532808646,Wed Apr 09 03:16:07 +0000 2025,0,@tanyarlfes apapun pertanyaannya jawabannya ttp MBG. BANGGAIN NOH MBG LU,1909807510233727103,,tanyarlfes,in,saturnus,0,0,0,https://x.com/miixourse/status/1909807510233727103,1053632618648895488,miixourse;;;;;;;;
1909220939532808646,Tue Apr 08 11:34:36 +0000 2025,0,@tanyarlfes @grok inti dari pembahasan ini,1909570568468439493,,tanyarlfes,in,,0,1,0,https://x.com/hamndan03/status/1909570568468439493,1797101912908763138,hamndan03;;;;;;;;
"1909220939532808646,Tue Apr 08 14:48:49 +0000 2025,0,@tanyarlfes Udah nggak usah malu malu Najwa Wamen??,1909619446131446088,,tanyarlfes,in,""Sumatera Utara, Indonesia"",0,0,0,https://x.com/ipen_ferdinan/status/1909619446131446088,1875062607012634624,ipen_ferdinan";;;;;;;;
"1909220939532808646,Wed Apr 09 00:35:30 +0000 2025,0,@tanyarlfes kosong. ga siap jawab. gausah buang waktu yg belum nonton. siap salah ,1909767090565005799,,tanyarlfes,in,""East Nusa Tenggara, Indonesia"",0,0,0,https://x.com/frezkafk/status/1909767090565005799,83270989,frezkafk";;;;;;;;
1909220939532808646,Tue Apr 08 06:40:03 +0000 2025,0,@tanyarlfes @grok buatkan summary singkat mengenai interview jurnalis dengan presiden,1909496442965966860,,tanyarlfes,in,,0,1,0,https://x.com/setanping/status/1909496442965966860,243947066,setanping;;;;;;;;
1909220939532808646,Mon Apr 07 22:15:36 +0000 2025,0,@tanyarlfes @grok apa poin isi wawancara Prabowo kali ini?,1909369495501914469,,tanyarlfes,in,di luar jangkauan ,0,1,0,https://x.com/kiiranawiningrm/status/1909369495501914469,1244790278449324032,kiiranawiningrm;;;;;;;;
1909220939532808646,Wed Apr 09 00:36:16 +0000 2025,0,@tanyarlfes g bisa nder keburu stress nonton,1909767282005516370,,tanyarlfes,in,,0,0,0,https://x.com/muyahouew/status/1909767282005516370,1426225710696263683,muyahouew;;;;;;;;
1909220939532808646,Mon Apr 07 17:16:48 +0000 2025,0,@tanyarlfes @grok tolong rangkum hasil interview apa saja terimakasih,1909294296970453146,,tanyarlfes,in,Bumi Merah Putih,0,1,0,https://x.com/D_Aston_/status/1909294296970453146,1180064811150766081,D_Aston_;;;;;;;;
1909220939532808646,Tue Apr 08 16:34:31 +0000 2025,0,@tanyarlfes @grok bisa buat bikin skripsi ga ?,1909646046390895058,,tanyarlfes,in,,0,1,0,https://x.com/serbaindomie/status/1909646046390895058,1563932170535972865,serbaindomie;;;;;;;;
1909220939532808646,Mon Apr 07 21:47:04 +0000 2025,0,@tanyarlfes @grok apakah inti dari semua itu?,1909362314136195251,,tanyarlfes,in,,0,1,0,https://x.com/smhsegi/status/1909362314136195251,1798309942602186752,smhsegi;;;;;;;;
"1909220939532808646,Wed Apr 09 03:18:39 +0000 2025,1,@tanyarlfes Ngabisin kuota doang,1909808146698453244,,tanyarlfes,in,""DKI Jakarta, Indonesia"",0,0,0,https://x.com/Kahfi_Ananda00/status/1909808146698453244,1208455783748235264,Kahfi_Ananda00";;;;;;;;
1909220939532808646,Tue Apr 08 14:44:26 +0000 2025,0,@tanyarlfes @grok tolong jelaskaan isi dari video yang dimaksud,1909618342274748532,,tanyarlfes,in,,0,1,0,https://x.com/mufa54_/status/1909618342274748532,1519022038274301952,mufa54_;;;;;;;;
1909220939532808646,Wed Apr 09 07:23:36 +0000 2025,0,@tanyarlfes @grok menurutlu berapa iq prabowo grok roasting coba,1909869789595766887,,tanyarlfes,in,,0,1,0,https://x.com/hobitypoya/status/1909869789595766887,1307364511318335488,hobitypoya;;;;;;;;
1909220939532808646,Tue Apr 08 00:29:43 +0000 2025,0,@tanyarlfes @grok apa yang dibahas najwa dalam pertemuan dengan prabowo,1909403246831313403,,tanyarlfes,in,Kalibaru Banyuwangi,0,1,0,https://x.com/ARFBDYN/status/1909403246831313403,907301466,ARFBDYN;;;;;;;;
"1909220939532808646,Tue Apr 08 10:01:23 +0000 2025,0,@tanyarlfes @grok banyak pro apa kontra?,1909547110879707242,,tanyarlfes,in,""Bandung, Indonesia"",0,1,0,https://x.com/_jigujelly_/status/1909547110879707242,1282239580662411264,_jigujelly_";;;;;;;;
1909220939532808646,Tue Apr 08 16:24:05 +0000 2025,0,@tanyarlfes terpantau https://t.co/RYxQBd5pei,1909643419464745092,https://pbs.twimg.com/media/GoBqkKRbwAI5aWs.jpg,tanyarlfes,in,,0,0,0,https://x.com/ngeluhituasik/status/1909643419464745092,39454803,ngeluhituasik;;;;;;;;
1909220939532808646,Wed Apr 09 07:07:41 +0000 2025,0,@tanyarlfes ini orang kalo ngasih pernyataan dan jawab pertanyaan suka bikin pemborosan kalimat. satu kata udh disebut dia sebut lagi dengan istilah lain atau pakai bahasa inggris. wkwk sebel. lambat.,1909865785407029699,,tanyarlfes,in,,0,0,0,https://x.com/sissyyousee/status/1909865785407029699,1118532540795510786,sissyyousee;;;;;;;;
1909220939532808646,Tue Apr 08 17:47:42 +0000 2025,0,@tanyarlfes Pabowo : saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya saya,1909664464548610216,,tanyarlfes,in,Flores - Indonesia,0,0,0,https://x.com/rlx_wife/status/1909664464548610216,1919469914,rlx_wife;;;;;;;;
1909220939532808646,Tue Apr 08 17:14:06 +0000 2025,0,@tanyarlfes Mostly jawaban Prabowo normatif &amp; bahkan ada bbrp yang saya sama sekali tidak paham ape diemengin alias ngacoooo 🇲🇨,1909656006759719059,,tanyarlfes,in,,0,0,0,https://x.com/AaSutanto/status/1909656006759719059,1327828080497291264,AaSutanto;;;;;;;
1909220939532808646,Wed Apr 09 01:25:07 +0000 2025,0,@tanyarlfes Yang saya lihat pak Prabowo tidak menjawab secara nyata pertanyaan para wartawan apalagi najwa,1909779575355457827,,tanyarlfes,in,,0,0,0,https://x.com/azkaald88811919/status/1909779575355457827,1534757318004355072,azkaald88811919;;;;;;;;
1909220939532808646,Wed Apr 09 11:16:35 +0000 2025,0,@tanyarlfes tag gue kalo ada content creator yg udah buat summary dari pertemuan tsb der. meskipun udah ketebak alurnya tp pls lemasaran juga.,1909928421595181355,,tanyarlfes,in,Bikini Bottom,0,0,0,https://x.com/gedhanggoyengg/status/1909928421595181355,1404119886914146307,gedhanggoyengg;;;;;;;;
1909220939532808646,Wed Apr 09 00:32:28 +0000 2025,0,@tanyarlfes Real fact : di ramal Gusdur akan jadi presiden &amp; ternyata bener.. yach jgn² memang nasib indo,1909766324018135114,,tanyarlfes,in,,0,0,0,https://x.com/tengiri21/status/1909766324018135114,1550606144959307776,tengiri21;;;;;;;
"1909220939532808646,Tue Apr 08 16:46:15 +0000 2025,0,@tanyarlfes KWKWKWK kemaren pada bingung ngapa mba nana diem bae pas ruu tni skrng langsung muncul tuh video 3 jam,1909649000594391353,,tanyarlfes,in,""Balikpapan, Kalimantan Timur"",0,0,0,https://x.com/bloompeonyyy/status/1909649000594391353,1594233710760845313,bloompeonyyy";;;;;;;;
"1909220939532808646,Tue Apr 08 16:01:43 +0000 2025,0,@tanyarlfes Beliau tidak tahu apa yang sedang terjadi serem amat,1909637793061757016,,tanyarlfes,in,""Bandung, Indonesia"",0,0,0,https://x.com/cev_d/status/1909637793061757016,97690591,cev_d";;;;;;;;
1909220939532808646,Wed Apr 09 01:54:15 +0000 2025,0,@tanyarlfes Bapak gue nonton ini tengah malem full ga ada jeda bahkan sampe ngopi pun engga,1909786909230219761,,tanyarlfes,in,,0,0,0,https://x.com/susahnyambung/status/1909786909230219761,1575731337935589377,susahnyambung;;;;;;;;
"1909220939532808646,Tue Apr 08 15:30:36 +0000 2025,0,@tanyarlfes yaa Allah ini serius presiden kita begini???? :(,1909629961029534205,,tanyarlfes,in,""Surakarta, Jawa Tengah"",0,0,0,https://x.com/tempatt_curhat/status/1909629961029534205,1487452214029287424,tempatt_curhat";;;;;;;;
1909220939532808646,Wed Apr 09 10:48:52 +0000 2025,0,@tanyarlfes saran dari gua nntn ini pake speed 1.5,1909921446836772972,,tanyarlfes,in,,0,0,0,https://x.com/sunpudi/status/1909921446836772972,1416785742974443523,sunpudi;;;;;;;;
1909220939532808646,Tue Apr 08 15:32:18 +0000 2025,0,@tanyarlfes Wkwkwk abis dr interview inj pak Wowo melek ga ya baca tanggapan2 masyarakat ,1909630389620191235,,tanyarlfes,in,Vancouver ,0,0,0,https://x.com/onmarksky/status/1909630389620191235,1382587383741251584,onmarksky;;;;;;;;
